Fantham Wobbeking-nose
  0.880272   -0.006363
  0.889952   -0.006205
  0.899724   -0.006045
  0.909251   -0.005888
  0.918442   -0.005738
  0.927264   -0.005593
  0.935702   -0.005455
  0.943758   -0.005323
  0.951440   -0.005197
  0.958766   -0.005077
  0.965754   -0.004962
  0.972427   -0.004853
  0.978805   -0.004748
  0.984910   -0.004648
  0.990761   -0.004552
  0.996377   -0.004460
  1.000000   -0.004400
