SN 25
  1.000000    0.000000
  0.984070    0.000697
  0.948353    0.002756
  0.911198    0.005402
  0.872913    0.008452
  0.834679    0.011708
  0.796298    0.015084
  0.757891    0.018506
  0.719524    0.021898
  0.681232    0.025169
  0.642950    0.028278
  0.604663    0.031212
  0.566368    0.033966
  0.528072    0.036531
  0.489739    0.038913
  0.451381    0.041139
  0.413127    0.043156
  0.375035    0.044825
  0.337081    0.045995
  0.299213    0.046553
  0.261402    0.046436
  0.223680    0.045582
  0.186155    0.043898
  0.149072    0.041171
  0.112393    0.037088
  0.076707    0.031438
  0.042274    0.023708
  0.017652    0.015355
  0.005324    0.008662
  0.000755    0.004251
  0.000000    0.000000
  0.003241   -0.003379
  0.012186   -0.006567
  0.033134   -0.010026
  0.068280   -0.013410
  0.105325   -0.015613
  0.143328   -0.017119
  0.181498   -0.018181
  0.219792   -0.018943
  0.258118   -0.019451
  0.296462   -0.019730
  0.334834   -0.019792
  0.373241   -0.019673
  0.411662   -0.019392
  0.450101   -0.018965
  0.488564   -0.018414
  0.527040   -0.017755
  0.565532   -0.017006
  0.604037   -0.016179
  0.642563   -0.015293
  0.681103   -0.014363
  0.719647   -0.013401
  0.758134   -0.012391
  0.796494   -0.011248
  0.834790   -0.009878
  0.872954   -0.008234
  0.911251   -0.006254
  0.948468   -0.003997
  0.984122   -0.001389
  1.000000    0.000000
