Ritz 3-30-13
  1.000000    0.001300
  0.950000    0.011450
  0.900000    0.021025
  0.800000    0.039300
  0.700000    0.055850
  0.600000    0.069525
  0.500000    0.081900
  0.400000    0.091400
  0.300000    0.095000
  0.200000    0.089750
  0.150000    0.082125
  0.100000    0.069250
  0.075000    0.060400
  0.050000    0.048100
  0.025000    0.031700
  0.012500    0.021625
  0.000000    0.000000
  0.012500   -0.014125
  0.025000   -0.017700
  0.050000   -0.022100
  0.075000   -0.025400
  0.100000   -0.028250
  0.150000   -0.031625
  0.200000   -0.033750
  0.300000   -0.035000
  0.400000   -0.033400
  0.500000   -0.029900
  0.600000   -0.026025
  0.700000   -0.020850
  0.800000   -0.015300
  0.900000   -0.009525
  0.950000   -0.005450
  1.000000   -0.001300
