NEUMANN
  1.000000    0.000000
  0.950000    0.020000
  0.900000    0.035000
  0.800000    0.058000
  0.700000    0.078000
  0.600000    0.094000
  0.500000    0.106000
  0.400000    0.115000
  0.300000    0.117000
  0.250000    0.114000
  0.200000    0.108000
  0.150000    0.100000
  0.100000    0.087000
  0.075000    0.078000
  0.050000    0.065000
  0.025000    0.048000
  0.012500    0.040000
  0.000000    0.018000
  0.012500    0.005000
  0.025000    0.002000
  0.050000    0.000000
  0.075000    0.001000
  0.100000    0.005000
  0.150000    0.013000
  0.200000    0.019000
  0.250000    0.024000
  0.300000    0.027000
  0.400000    0.031000
  0.500000    0.031000
  0.600000    0.028000
  0.700000    0.024000
  0.800000    0.019000
  0.900000    0.012000
  0.950000    0.006000
  1.000000    0.000000
