Drela DAE11
  1.000000    0.000000
  0.986480    0.002540
  0.970010    0.005620
  0.947870    0.010040
  0.918610    0.016380
  0.887970    0.023560
  0.857950    0.031130
  0.827950    0.039150
  0.797780    0.047610
  0.767350    0.056420
  0.736600    0.065500
  0.705650    0.074740
  0.675220    0.083720
  0.645440    0.092200
  0.616270    0.099990
  0.587580    0.106910
  0.559140    0.112840
  0.530680    0.117770
  0.502050    0.121780
  0.473220    0.124890
  0.444270    0.127110
  0.415250    0.128430
  0.386180    0.128850
  0.357090    0.128380
  0.328060    0.127040
  0.299150    0.124800
  0.270430    0.121660
  0.241940    0.117590
  0.213790    0.112560
  0.186120    0.106550
  0.159100    0.099540
  0.132930    0.091530
  0.107910    0.082520
  0.084410    0.072560
  0.062880    0.061800
  0.043970    0.050540
  0.028360    0.039300
  0.016500    0.028730
  0.008290    0.019330
  0.003290    0.011470
  0.000760    0.005140
  0.000000    0.000000
  0.000490   -0.003490
  0.002010   -0.006430
  0.004410   -0.008790
  0.008090   -0.010700
  0.014110   -0.012370
  0.024570   -0.013880
  0.041450   -0.014890
  0.064900   -0.015070
  0.092610   -0.014460
  0.122580   -0.013290
  0.153680   -0.011750
  0.185380   -0.009970
  0.217450   -0.008050
  0.249740   -0.006070
  0.282170   -0.004060
  0.314610   -0.002070
  0.346960   -0.000120
  0.379240    0.001750
  0.411430    0.003540
  0.443550    0.005200
  0.475600    0.006730
  0.507580    0.008120
  0.539470    0.009300
  0.571310    0.010280
  0.603110    0.011050
  0.634880    0.011570
  0.666640    0.011870
  0.698380    0.011930
  0.730100    0.011770
  0.761790    0.011390
  0.793420    0.010770
  0.825000    0.009900
  0.856560    0.008760
  0.888330    0.007330
  0.920020    0.005610
  0.947990    0.003870
  0.969650    0.002350
  0.986280    0.001080
  1.000000    0.000000
