BE3307B
  1.000000    0.001200
  0.900000    0.020000
  0.800000    0.037300
  0.700000    0.052700
  0.600000    0.066700
  0.500000    0.077300
  0.400000    0.084000
  0.300000    0.086300
  0.200000    0.082300
  0.100000    0.062400
  0.050000    0.041500
  0.025000    0.026500
  0.000000    0.004000
  0.025000    0.007000
  0.050000    0.017200
  0.100000    0.034800
  0.200000    0.052800
  0.300000    0.057300
  0.400000    0.056500
  0.500000    0.052700
  0.600000    0.045700
  0.700000    0.035900
  0.800000    0.025200
  0.900000    0.013300
  1.000000    0.000000
