SHUCOSKJ
  1.000000    0.000000
  0.900000    0.027000
  0.800000    0.055000
  0.700000    0.077000
  0.600000    0.100000
  0.500000    0.112000
  0.400000    0.124000
  0.300000    0.126000
  0.200000    0.119000
  0.100000    0.099000
  0.075000    0.089000
  0.050000    0.080000
  0.025000    0.065000
  0.000000    0.037500
  0.025000    0.013700
  0.050000    0.008700
  0.075000    0.003700
  0.100000    0.001200
  0.200000    0.003700
  0.300000    0.012000
  0.400000    0.017000
  0.500000    0.024000
  0.600000    0.026000
  0.700000    0.027000
  0.800000    0.026000
  0.900000    0.015000
  1.000000    0.000000
